gather_column,trace_id,array_row,observed,held_out,sample_index,time_s,truth,ccnet_reconstruction,truth_minus_ccnet
0,2093066,2093066,True,False,101,0.808,0.0,0.0,0.0
0,2093066,2093066,True,False,102,0.8160000000000001,0.0,0.0,0.0
0,2093066,2093066,True,False,103,0.8240000000000001,0.0,0.0,0.0
0,2093066,2093066,True,False,104,0.8320000000000001,0.0,0.0,0.0
0,2093066,2093066,True,False,105,0.84,0.0,0.0,0.0
0,2093066,2093066,True,False,106,0.848,0.0,0.0,0.0
0,2093066,2093066,True,False,107,0.856,0.0,0.0,0.0
0,2093066,2093066,True,False,108,0.864,0.0,0.0,0.0
0,2093066,2093066,True,False,109,0.872,0.0,0.0,0.0
0,2093066,2093066,True,False,110,0.88,0.0,0.0,0.0
0,2093066,2093066,True,False,111,0.888,0.0,0.0,0.0
0,2093066,2093066,True,False,112,0.896,0.0,0.0,0.0
0,2093066,2093066,True,False,113,0.904,0.0,0.0,0.0
0,2093066,2093066,True,False,114,0.912,0.0,0.0,0.0
0,2093066,2093066,True,False,115,0.92,0.0,0.0,0.0
0,2093066,2093066,True,False,116,0.928,0.0,0.0,0.0
0,2093066,2093066,True,False,117,0.936,0.0,0.0,0.0
0,2093066,2093066,True,False,118,0.9440000000000001,0.0,0.0,0.0
0,2093066,2093066,True,False,119,0.9520000000000001,0.0,0.0,0.0
0,2093066,2093066,True,False,120,0.96,0.0,0.0,0.0
0,2093066,2093066,True,False,121,0.968,0.0,0.0,0.0
0,2093066,2093066,True,False,122,0.976,0.0,0.0,0.0
0,2093066,2093066,True,False,123,0.984,0.0,0.0,0.0
0,2093066,2093066,True,False,124,0.992,0.0,0.0,0.0
0,2093066,2093066,True,False,125,1.0,0.0,0.0,0.0
0,2093066,2093066,True,False,126,1.008,0.0,0.0,0.0
0,2093066,2093066,True,False,127,1.016,0.0,0.0,0.0
0,2093066,2093066,True,False,128,1.024,0.0,0.0,0.0
0,2093066,2093066,True,False,129,1.032,0.0,0.0,0.0
0,2093066,2093066,True,False,130,1.04,0.0,0.0,0.0
0,2093066,2093066,True,False,131,1.048,0.0,0.0,0.0
0,2093066,2093066,True,False,132,1.056,0.0,0.0,0.0
0,2093066,2093066,True,False,133,1.064,0.0,0.0,0.0
0,2093066,2093066,True,False,134,1.072,0.0,0.0,0.0
0,2093066,2093066,True,False,135,1.08,0.0,0.0,0.0
0,2093066,2093066,True,False,136,1.088,0.0,0.0,0.0
0,2093066,2093066,True,False,137,1.096,0.0,0.0,0.0
0,2093066,2093066,True,False,138,1.104,0.0,0.0,0.0
0,2093066,2093066,True,False,139,1.112,0.0,0.0,0.0
0,2093066,2093066,True,False,140,1.12,-0.001673034392297268,-0.001673034392297268,0.0
0,2093066,2093066,True,False,141,1.1280000000000001,-0.001673034392297268,-0.001673034392297268,0.0
0,2093066,2093066,True,False,142,1.1360000000000001,0.001673034392297268,0.001673034392297268,0.0
0,2093066,2093066,True,False,143,1.1440000000000001,0.010038208216428757,0.010038208216428757,0.0
0,2093066,2093066,True,False,144,1.1520000000000001,0.005019102245569229,0.005019102245569229,0.0
0,2093066,2093066,True,False,145,1.16,-0.0234224833548069,-0.0234224833548069,0.0
0,2093066,2093066,True,False,146,1.168,-0.04517193138599396,-0.04517193138599396,0.0
0,2093066,2093066,True,False,147,1.176,0.013384275138378143,0.013384275138378143,0.0
0,2093066,2093066,True,False,148,1.184,0.14555400609970093,0.14555400609970093,0.0
0,2093066,2093066,True,False,149,1.192,0.10540115833282471,0.10540115833282471,0.0
0,2093066,2093066,True,False,150,1.2,-0.4985642433166504,-0.4985642433166504,0.0
0,2093066,2093066,True,False,151,1.208,-1.6211700439453125,-1.6211700439453125,0.0
0,2093066,2093066,True,False,152,1.216,-2.16156005859375,-2.16156005859375,0.0
0,2093066,2093066,True,False,153,1.224,-0.38479793071746826,-0.38479793071746826,0.0
0,2093066,2093066,True,False,154,1.232,4.134068489074707,4.134068489074707,0.0
0,2093066,2093066,True,False,155,1.24,8.569282531738281,8.569282531738281,0.0
0,2093066,2093066,True,False,156,1.248,7.814743995666504,7.814743995666504,0.0
0,2093066,2093066,True,False,157,1.256,-0.8331711888313293,-0.8331711888313293,0.0
0,2093066,2093066,True,False,158,1.264,-13.143359184265137,-13.143359184265137,0.0
0,2093066,2093066,True,False,159,1.272,-19.308486938476562,-19.308486938476562,0.0
0,2093066,2093066,True,False,160,1.28,-12.002349853515625,-12.002349853515625,0.0
0,2093066,2093066,True,False,161,1.288,5.914176940917969,5.914176940917969,0.0
0,2093066,2093066,True,False,162,1.296,22.276458740234375,22.276458740234375,0.0
0,2093066,2093066,True,False,163,1.304,25.0469970703125,25.0469970703125,0.0
0,2093066,2093066,True,False,164,1.312,11.438536643981934,11.438536643981934,0.0
0,2093066,2093066,True,False,165,1.32,-10.71243953704834,-10.71243953704834,0.0
0,2093066,2093066,True,False,166,1.328,-28.142120361328125,-28.142120361328125,0.0
0,2093066,2093066,True,False,167,1.336,-28.839767456054688,-28.839767456054688,0.0
0,2093066,2093066,True,False,168,1.344,-8.805180549621582,-8.805180549621582,0.0
0,2093066,2093066,True,False,169,1.352,21.802978515625,21.802978515625,0.0
0,2093066,2093066,True,False,170,1.36,40.131072998046875,40.131072998046875,0.0
0,2093066,2093066,True,False,171,1.368,26.743453979492188,26.743453979492188,0.0
0,2093066,2093066,True,False,172,1.3760000000000001,-12.909133911132812,-12.909133911132812,0.0
0,2093066,2093066,True,False,173,1.3840000000000001,-45.83612060546875,-45.83612060546875,0.0
0,2093066,2093066,True,False,174,1.3920000000000001,-38.847869873046875,-38.847869873046875,0.0
0,2093066,2093066,True,False,175,1.4000000000000001,6.737310409545898,6.737310409545898,0.0
0,2093066,2093066,True,False,176,1.408,50.23286437988281,50.23286437988281,0.0
0,2093066,2093066,True,False,177,1.416,47.417144775390625,47.417144775390625,0.0
0,2093066,2093066,True,False,178,1.424,-3.888132095336914,-3.888132095336914,0.0
0,2093066,2093066,True,False,179,1.432,-54.81864929199219,-54.81864929199219,0.0
0,2093066,2093066,True,False,180,1.44,-50.893707275390625,-50.893707275390625,0.0
0,2093066,2093066,True,False,181,1.448,6.657004356384277,6.657004356384277,0.0
0,2093066,2093066,True,False,182,1.456,54.549285888671875,54.549285888671875,0.0
0,2093066,2093066,True,False,183,1.464,38.2840576171875,38.2840576171875,0.0
0,2093066,2093066,True,False,184,1.472,-18.699508666992188,-18.699508666992188,0.0
0,2093066,2093066,True,False,185,1.48,-43.431976318359375,-43.431976318359375,0.0
0,2093066,2093066,True,False,186,1.488,-9.705273628234863,-9.705273628234863,0.0
0,2093066,2093066,True,False,187,1.496,30.467636108398438,30.467636108398438,0.0
0,2093066,2093066,True,False,188,1.504,23.690170288085938,23.690170288085938,0.0
0,2093066,2093066,True,False,189,1.512,-14.078585624694824,-14.078585624694824,0.0
0,2093066,2093066,True,False,190,1.52,-29.19110107421875,-29.19110107421875,0.0
0,2093066,2093066,True,False,191,1.528,-5.552801132202148,-5.552801132202148,0.0
0,2093066,2093066,True,False,192,1.536,22.102462768554688,22.102462768554688,0.0
0,2093066,2093066,True,False,193,1.544,19.139511108398438,19.139511108398438,0.0
0,2093066,2093066,True,False,194,1.552,-7.577173233032227,-7.577173233032227,0.0
0,2093066,2093066,True,False,195,1.56,-22.184432983398438,-22.184432983398438,0.0
0,2093066,2093066,True,False,196,1.568,-6.501411437988281,-6.501411437988281,0.0
0,2093066,2093066,True,False,197,1.576,16.260223388671875,16.260223388671875,0.0
0,2093066,2093066,True,False,198,1.584,14.70095443725586,14.70095443725586,0.0
0,2093066,2093066,True,False,199,1.592,-5.173023223876953,-5.173023223876953,0.0
0,2093066,2093066,True,False,200,1.6,-11.862103462219238,-11.862103462219238,0.0
0,2093066,2093066,True,False,201,1.608,0.9693686366081238,0.9693686366081238,0.0
0,2093066,2093066,True,False,202,1.616,7.668693542480469,7.668693542480469,0.0
0,2093066,2093066,True,False,203,1.624,-4.25408935546875,-4.25408935546875,0.0
0,2093066,2093066,True,False,204,1.6320000000000001,-13.650897026062012,-13.650897026062012,0.0
0,2093066,2093066,True,False,205,1.6400000000000001,-1.5139799118041992,-1.5139799118041992,0.0
0,2093066,2093066,True,False,206,1.6480000000000001,16.431625366210938,16.431625366210938,0.0
0,2093066,2093066,True,False,207,1.6560000000000001,12.740703582763672,12.740703582763672,0.0
0,2093066,2093066,True,False,208,1.6640000000000001,-7.925954818725586,-7.925954818725586,0.0
0,2093066,2093066,True,False,209,1.672,-14.329404830932617,-14.329404830932617,0.0
0,2093066,2093066,True,False,210,1.68,1.6940126419067383,1.6940126419067383,0.0
0,2093066,2093066,True,False,211,1.688,12.06269645690918,12.06269645690918,0.0
0,2093066,2093066,True,False,212,1.696,-0.029587559401988983,-0.029587559401988983,0.0
0,2093066,2093066,True,False,213,1.704,-12.330489158630371,-12.330489158630371,0.0
0,2093066,2093066,True,False,214,1.712,-3.1974620819091797,-3.1974620819091797,0.0
0,2093066,2093066,True,False,215,1.72,11.422802925109863,11.422802925109863,0.0
0,2093066,2093066,True,False,216,1.728,6.734930038452148,6.734930038452148,0.0
0,2093066,2093066,True,False,217,1.736,-8.772961616516113,-8.772961616516113,0.0
0,2093066,2093066,True,False,218,1.744,-9.108454704284668,-9.108454704284668,0.0
0,2093066,2093066,True,False,219,1.752,5.326763153076172,5.326763153076172,0.0
0,2093066,2093066,True,False,220,1.76,9.843629837036133,9.843629837036133,0.0
0,2093066,2093066,True,False,221,1.768,-2.1739330291748047,-2.1739330291748047,0.0
0,2093066,2093066,True,False,222,1.776,-9.186184883117676,-9.186184883117676,0.0
0,2093066,2093066,True,False,223,1.784,0.40469759702682495,0.40469759702682495,0.0
0,2093066,2093066,True,False,224,1.792,8.951489448547363,8.951489448547363,0.0
0,2093066,2093066,True,False,225,1.8,1.4748649597167969,1.4748649597167969,0.0
0,2093066,2093066,True,False,226,1.808,-8.7654390335083,-8.7654390335083,0.0
0,2093066,2093066,True,False,227,1.816,-4.284177780151367,-4.284177780151367,0.0
0,2093066,2093066,True,False,228,1.824,7.00272274017334,7.00272274017334,0.0
0,2093066,2093066,True,False,229,1.832,6.156217575073242,6.156217575073242,0.0
0,2093066,2093066,True,False,230,1.84,-4.872419357299805,-4.872419357299805,0.0
0,2093066,2093066,True,False,231,1.848,-7.016263008117676,-7.016263008117676,0.0
0,2093066,2093066,True,False,232,1.856,3.201474189758301,3.201474189758301,0.0
0,2093066,2093066,True,False,233,1.864,7.570403099060059,7.570403099060059,0.0
0,2093066,2093066,True,False,234,1.872,-1.2236213684082031,-1.2236213684082031,0.0
0,2093066,2093066,True,False,235,1.8800000000000001,-5.983205795288086,-5.983205795288086,0.0
0,2093066,2093066,True,False,236,1.8880000000000001,2.425678253173828,2.425678253173828,0.0
0,2093066,2093066,True,False,237,1.8960000000000001,6.415485382080078,6.415485382080078,0.0
0,2093066,2093066,True,False,238,1.9040000000000001,-4.871416091918945,-4.871416091918945,0.0
0,2093066,2093066,True,False,239,1.9120000000000001,-12.243732452392578,-12.243732452392578,0.0
0,2093066,2093066,True,False,240,1.92,-0.2587657570838928,-0.2587657570838928,0.0
0,2093066,2093066,True,False,241,1.928,13.194045066833496,13.194045066833496,0.0
0,2093066,2093066,True,False,242,1.936,7.085468292236328,7.085468292236328,0.0
0,2093066,2093066,True,False,243,1.944,-6.996705055236816,-6.996705055236816,0.0
0,2093066,2093066,True,False,244,1.952,-6.503746032714844,-6.503746032714844,0.0
0,2093066,2093066,True,False,245,1.96,3.9246139526367188,3.9246139526367188,0.0
0,2093066,2093066,True,False,246,1.968,4.457189559936523,4.457189559936523,0.0
0,2093066,2093066,True,False,247,1.976,-3.868448257446289,-3.868448257446289,0.0
0,2093066,2093066,True,False,248,1.984,-4.462204933166504,-4.462204933166504,0.0
0,2093066,2093066,True,False,249,1.992,2.814328193664551,2.814328193664551,0.0
0,2093066,2093066,True,False,250,2.0,3.6558189392089844,3.6558189392089844,0.0
0,2093066,2093066,True,False,251,2.008,-2.607717514038086,-2.607717514038086,0.0
0,2093066,2093066,True,False,252,2.016,-3.164865493774414,-3.164865493774414,0.0
0,2093066,2093066,True,False,253,2.024,3.260648727416992,3.260648727416992,0.0
0,2093066,2093066,True,False,254,2.032,4.391997337341309,4.391997337341309,0.0
0,2093066,2093066,True,False,255,2.04,-2.6368026733398438,-2.6368026733398438,0.0
0,2093066,2093066,True,False,256,2.048,-5.597564697265625,-5.597564697265625,0.0
0,2093066,2093066,True,False,257,2.056,1.128840446472168,1.128840446472168,0.0
0,2093066,2093066,True,False,258,2.064,5.624143600463867,5.624143600463867,0.0
0,2093066,2093066,True,False,259,2.072,-0.5541398525238037,-0.5541398525238037,0.0
0,2093066,2093066,True,False,260,2.08,-5.771078109741211,-5.771078109741211,0.0
0,2093066,2093066,True,False,261,2.088,0.5280627012252808,0.5280627012252808,0.0
0,2093066,2093066,True,False,262,2.096,6.501238822937012,6.501238822937012,0.0
0,2093066,2093066,True,False,263,2.104,0.033599428832530975,0.033599428832530975,0.0
0,2093066,2093066,True,False,264,2.112,-6.7885894775390625,-6.7885894775390625,0.0
0,2093066,2093066,True,False,265,2.12,-0.737181544303894,-0.737181544303894,0.0
0,2093066,2093066,True,False,266,2.128,6.550384521484375,6.550384521484375,0.0
0,2093066,2093066,True,False,267,2.136,1.4322385787963867,1.4322385787963867,0.0
0,2093066,2093066,True,False,268,2.144,-5.853822708129883,-5.853822708129883,0.0
0,2093066,2093066,True,False,269,2.152,-2.1739330291748047,-2.1739330291748047,0.0
0,2093066,2093066,True,False,270,2.16,4.381465911865234,4.381465911865234,0.0
0,2093066,2093066,True,False,271,2.168,2.12127685546875,2.12127685546875,0.0
0,2093066,2093066,True,False,272,2.176,-2.898076057434082,-2.898076057434082,0.0
0,2093066,2093066,True,False,273,2.184,-0.9237335920333862,-0.9237335920333862,0.0
0,2093066,2093066,True,False,274,2.192,2.8358917236328125,2.8358917236328125,0.0
0,2093066,2093066,True,False,275,2.2,0.16749566793441772,0.16749566793441772,0.0
0,2093066,2093066,True,False,276,2.208,-3.5700645446777344,-3.5700645446777344,0.0
0,2093066,2093066,True,False,277,2.216,-0.7487156391143799,-0.7487156391143799,0.0
0,2093066,2093066,True,False,278,2.224,3.4326581954956055,3.4326581954956055,0.0
0,2093066,2093066,True,False,279,2.232,1.0681610107421875,1.0681610107421875,0.0
0,2093066,2093066,True,False,280,2.24,-3.6728687286376953,-3.6728687286376953,0.0
0,2093066,2093066,True,False,281,2.248,-1.697021484375,-1.697021484375,0.0
0,2093066,2093066,True,False,282,2.2560000000000002,4.263115882873535,4.263115882873535,0.0
0,2093066,2093066,True,False,283,2.2640000000000002,3.506376266479492,3.506376266479492,0.0
0,2093066,2093066,True,False,284,2.2720000000000002,-2.337918281555176,-2.337918281555176,0.0
0,2093066,2093066,True,False,285,2.2800000000000002,-2.2180633544921875,-2.2180633544921875,0.0
0,2093066,2093066,True,False,286,2.2880000000000003,1.6553983688354492,1.6553983688354492,0.0
0,2093066,2093066,True,False,287,2.2960000000000003,-1.110285758972168,-1.110285758972168,0.0
0,2093066,2093066,True,False,288,2.3040000000000003,-5.986214637756348,-5.986214637756348,0.0
0,2093066,2093066,True,False,289,2.312,-1.238163948059082,-1.238163948059082,0.0
0,2093066,2093066,True,False,290,2.32,7.61152458190918,7.61152458190918,0.0
0,2093066,2093066,True,False,291,2.328,5.307706832885742,5.307706832885742,0.0
0,2093066,2093066,True,False,292,2.336,-4.364416122436523,-4.364416122436523,0.0
0,2093066,2093066,True,False,293,2.344,-4.09361457824707,-4.09361457824707,0.0
0,2093066,2093066,True,False,294,2.352,3.7114830017089844,3.7114830017089844,0.0
0,2093066,2093066,True,False,295,2.36,2.788752555847168,2.788752555847168,0.0
0,2093066,2093066,True,False,296,2.368,-4.028421401977539,-4.028421401977539,0.0
0,2093066,2093066,True,False,297,2.376,-3.433159828186035,-3.433159828186035,0.0
0,2093066,2093066,True,False,298,2.384,1.9853754043579102,1.9853754043579102,0.0
0,2093066,2093066,True,False,299,2.392,2.627274513244629,2.627274513244629,0.0
0,2093066,2093066,True,False,300,2.4,-0.7231701016426086,-0.7231701016426086,0.0
0,2093066,2093066,True,False,301,2.408,-1.5781917572021484,-1.5781917572021484,0.0
0,2093066,2093066,True,False,302,2.416,0.7745983600616455,0.7745983600616455,0.0
0,2093066,2093066,True,False,303,2.424,1.234701156616211,1.234701156616211,0.0
0,2093066,2093066,True,False,304,2.432,-1.1915273666381836,-1.1915273666381836,0.0
0,2093066,2093066,True,False,305,2.44,-1.2078227996826172,-1.2078227996826172,0.0
0,2093066,2093066,True,False,306,2.448,2.13607120513916,2.13607120513916,0.0
0,2093066,2093066,True,False,307,2.456,1.8990354537963867,1.8990354537963867,0.0
0,2093066,2093066,True,False,308,2.464,-2.9963836669921875,-2.9963836669921875,0.0
0,2093066,2093066,True,False,309,2.472,-2.5343761444091797,-2.5343761444091797,0.0
0,2093066,2093066,True,False,310,2.48,3.3381805419921875,3.3381805419921875,0.0
0,2093066,2093066,True,False,311,2.488,1.706655502319336,1.706655502319336,0.0
0,2093066,2093066,True,False,312,2.496,-4.137540817260742,-4.137540817260742,0.0
0,2093066,2093066,True,False,313,2.504,-0.8772432208061218,-0.8772432208061218,0.0
0,2093066,2093066,True,False,314,2.512,4.688013076782227,4.688013076782227,0.0
0,2093066,2093066,True,False,315,2.52,1.847395896911621,1.847395896911621,0.0
0,2093066,2093066,True,False,316,2.528,-2.4719419479370117,-2.4719419479370117,0.0
0,2093066,2093066,True,False,317,2.536,-1.128035545349121,-1.128035545349121,0.0
0,2093066,2093066,True,False,318,2.544,1.7633752822875977,1.7633752822875977,0.0
0,2093066,2093066,True,False,319,2.552,0.2687814235687256,0.2687814235687256,0.0
0,2093066,2093066,True,False,320,2.56,-3.805479049682617,-3.805479049682617,0.0
0,2093066,2093066,True,False,321,2.568,-2.3483448028564453,-2.3483448028564453,0.0
0,2093066,2093066,True,False,322,2.576,2.7940568923950195,2.7940568923950195,0.0
0,2093066,2093066,True,False,323,2.584,0.8133282661437988,0.8133282661437988,0.0
0,2093066,2093066,True,False,324,2.592,-3.7229394912719727,-3.7229394912719727,0.0
0,2093066,2093066,True,False,325,2.6,1.146871566772461,1.146871566772461,0.0
0,2093066,2093066,True,False,326,2.608,6.9345598220825195,6.9345598220825195,0.0
0,2093066,2093066,True,False,327,2.616,1.7077140808105469,1.7077140808105469,0.0
0,2093066,2093066,True,False,328,2.624,-4.789812088012695,-4.789812088012695,0.0
0,2093066,2093066,True,False,329,2.632,-2.380514144897461,-2.380514144897461,0.0
0,2093066,2093066,True,False,330,2.64,2.23702335357666,2.23702335357666,0.0
0,2093066,2093066,True,False,331,2.648,1.79681396484375,1.79681396484375,0.0
0,2093066,2093066,True,False,332,2.656,-2.067288398742676,-2.067288398742676,0.0
0,2093066,2093066,True,False,333,2.664,-3.1047420501708984,-3.1047420501708984,0.0
0,2093066,2093066,True,False,334,2.672,1.2194633483886719,1.2194633483886719,0.0
0,2093066,2093066,True,False,335,2.68,3.1525726318359375,3.1525726318359375,0.0
0,2093066,2093066,True,False,336,2.688,-1.052480697631836,-1.052480697631836,0.0
0,2093066,2093066,True,False,337,2.696,-2.164642333984375,-2.164642333984375,0.0
0,2093066,2093066,True,False,338,2.704,1.5246467590332031,1.5246467590332031,0.0
0,2093066,2093066,True,False,339,2.712,0.7191489338874817,0.7191489338874817,0.0
0,2093066,2093066,True,False,340,2.72,-2.4710960388183594,-2.4710960388183594,0.0
0,2093066,2093066,True,False,341,2.728,0.9371370077133179,0.9371370077133179,0.0
0,2093066,2093066,True,False,342,2.736,4.419231414794922,4.419231414794922,0.0
0,2093066,2093066,True,False,343,2.744,-1.2408390045166016,-1.2408390045166016,0.0
0,2093066,2093066,True,False,344,2.7520000000000002,-5.438060760498047,-5.438060760498047,0.0
0,2093066,2093066,True,False,345,2.7600000000000002,0.5388326048851013,0.5388326048851013,0.0
0,2093066,2093066,True,False,346,2.7680000000000002,4.226217269897461,4.226217269897461,0.0
0,2093066,2093066,True,False,347,2.7760000000000002,-0.1972474455833435,-0.1972474455833435,0.0
0,2093066,2093066,True,False,348,2.7840000000000003,-2.0457019805908203,-2.0457019805908203,0.0
0,2093066,2093066,True,False,349,2.7920000000000003,0.48190176486968994,0.48190176486968994,0.0
0,2093066,2093066,True,False,350,2.8000000000000003,1.106236457824707,1.106236457824707,0.0
0,2093066,2093066,True,False,351,2.8080000000000003,-0.1377769112586975,-0.1377769112586975,0.0
0,2093066,2093066,True,False,352,2.816,-1.4444351196289062,-1.4444351196289062,0.0
0,2093066,2093066,True,False,353,2.824,-1.1534318923950195,-1.1534318923950195,0.0
